series_id,anchor,cycle_id,broad_episode_id,anchor_date,episode_weight,baseline_month,baseline_3m_avg,level_3mavg_3m,change_3m,level_3mavg_6m,change_6m,level_3mavg_12m,change_12m,level_3mavg_24m,change_24m,min_change_24m,trough_month_24m,max_change_24m,peak_month_24m,months_observed_0_24
HSN1F,FIRST_HIKE,T06_1994,B03,1994-02-04,1.0,1994-01,733.3333333333334,710.0,-0.03181818181818186,635.0,-0.13409090909090915,604.6666666666666,-0.17545454545454553,730.6666666666666,-0.003636363636363771,-0.1836363636363637,14,-0.003636363636363771,24,25
HSN1F,LAST_HIKE,T06_1994,B03,1995-02-01,1.0,1995-01,633.6666666666666,637.0,0.005260389268805898,730.3333333333334,0.15255128879537105,730.6666666666666,0.15307732772225147,812.0,0.28143082588111534,-0.05523408732246182,2,0.28143082588111534,24,25
HSN1F,PAUSE_START,T06_1994,B03,1995-03-28,1.0,1995-02,604.6666666666666,673.3333333333334,0.11356119073869908,714.6666666666666,0.18191841234840123,734.6666666666666,0.21499448732083803,820.6666666666666,0.3572216097023153,-0.009922822491730932,1,0.3572216097023153,24,25
HSN1F,FIRST_CUT,T06_1994,B03,1995-07-06,1.0,1995-06,673.3333333333334,691.6666666666666,0.02722772277227703,695.6666666666666,0.033168316831682976,745.6666666666666,0.1074257425742573,786.0,0.16732673267326725,0.008910891089108919,4,0.21881188118811878,20,25
HSN1F,FIRST_HIKE,T07_1999,B04,1999-06-30,1.0,1999-05,889.6666666666666,873.0,-0.018733608092918685,869.3333333333334,-0.02285500187336076,830.3333333333334,-0.06669164481079048,892.0,0.0026227051330085516,-0.06669164481079048,12,0.07980517047583358,20,25
HSN1F,LAST_HIKE,T07_1999,B04,2000-05-16,1.0,2000-04,865.6666666666666,842.6666666666666,-0.026569118213323084,908.3333333333334,0.049287639584135734,911.0,0.05236811705814404,945.6666666666666,0.0924143242202542,-0.04081632653061218,1,0.10974201001155182,9,25
HSN1F,PAUSE_START,T07_1999,B04,2000-06-28,1.0,2000-05,866.0,882.3333333333334,0.01886066204772896,932.0,0.07621247113163965,892.0,0.03002309468822162,957.0,0.10508083140877589,-0.04118552732871439,0,0.10931485758275583,8,25
HSN1F,FIRST_CUT,T07_1999,B04,2001-01-03,1.0,2000-12,932.0,937.0,0.005364806866952732,882.3333333333334,-0.053290414878397696,927.6666666666666,-0.004649499284692493,1023.6666666666666,0.09835479256080104,-0.07367668097281832,9,0.10085836909871237,23,25
HSN1F,FIRST_HIKE,T08_2004,B05,2004-06-30,1.0,2004-05,1234.3333333333333,1159.0,-0.061031596003240596,1242.0,0.006211180124223725,1273.3333333333333,0.03159600324061573,1094.3333333333333,-0.11342155009451793,-0.11342155009451793,24,0.06643262219821766,13,25
HSN1F,LAST_HIKE,T08_2004,B05,2006-06-29,1.0,2006-05,1108.3333333333333,1005.3333333333334,-0.09293233082706753,980.6666666666666,-0.11518796992481195,840.6666666666666,-0.24150375939849622,509.0,-0.5407518796992481,-0.5407518796992481,24,-0.012631578947368438,0,25
HSN1F,PAUSE_START,T08_2004,B05,2006-08-08,1.0,2006-07,1041.6666666666667,986.6666666666666,-0.05280000000000007,905.6666666666666,-0.13056000000000012,756.6666666666666,-0.27360000000000007,466.3333333333333,-0.55232,-0.55232,24,-0.01632,0,25
HSN1F,FIRST_CUT,T08_2004,B05,2007-09-18,1.0,2007-08,756.6666666666666,662.3333333333334,-0.12466960352422896,585.0,-0.22687224669603523,448.3333333333333,-0.4074889867841409,405.0,-0.46475770925110127,-0.5387665198237885,18,-0.04713656387665188,0,25
HSN1F,FIRST_HIKE,T09_2015,B06,2015-12-16,1.0,2015-11,480.6666666666667,518.0,0.07766990291262132,568.0,0.18169209431345346,569.0,0.1837725381414701,655.6666666666666,0.36407766990291246,0.06241331484049928,0,0.3689320388349513,23,25
HSN1F,LAST_HIKE,T09_2015,B06,2018-12-19,1.0,2018-11,591.3333333333334,653.6666666666666,0.10541149943630201,683.0,0.15501691093573844,711.6666666666666,0.20349492671927827,927.3333333333334,0.5682074408117248,-0.027621195039458923,0,0.7057497181510708,22,25
HSN1F,PAUSE_START,T09_2015,B06,2019-01-30,1.0,2018-12,575.0,689.3333333333334,0.1988405797101449,665.0,0.15652173913043477,700.6666666666666,0.218550724637681,883.3333333333334,0.5362318840579712,0.023768115942028878,0,0.7542028985507245,21,25
HSN1F,FIRST_CUT,T09_2015,B06,2019-07-31,1.0,2019-06,683.0,715.3333333333334,0.04734016593460222,700.6666666666666,0.025866276232308305,863.0,0.2635431918008784,725.3333333333334,0.06198145436798441,-0.06832601268911653,9,0.47681795998047827,15,25
HSN1F,FIRST_HIKE,T10_2022,B07,2022-03-16,1.0,2022-02,803.0,605.0,-0.2465753424657534,573.6666666666666,-0.2855956828559568,641.6666666666666,-0.20091324200913252,672.3333333333334,-0.16272312162723113,-0.2855956828559568,6,-0.04400166044001663,0,25
HSN1F,LAST_HIKE,T10_2022,B07,2023-07-26,1.0,2023-06,693.0,672.0,-0.030303030303030276,641.3333333333334,-0.07455507455507449,695.0,0.0028860028860029363,645.0,-0.06926406926406925,-0.07455507455507449,6,0.03415103415103404,0,25
HSN1F,PAUSE_START,T10_2022,B07,2023-09-20,1.0,2023-08,686.3333333333334,643.3333333333334,-0.06265177270519673,672.3333333333334,-0.02039825157843611,711.3333333333334,0.036425449247207364,686.6666666666666,0.00048567265662935455,-0.0655658086449733,4,0.036425449247207364,12,25
